date,hour,type,1431A,1432A,1433A,1434A,1437A,1438A,2880A,3136A
20200104,12,PM2.5,104.0,120.0,99.22712952519493,106.0,118.0,56.0,111.08487327803651,66.0
20200104,13,PM2.5,104.0,115.0,118.0,106.0,124.0,52.0,120.19583721667412,66.0
20200104,14,PM2.5,104.0,113.0,122.0,106.0,114.0,57.0,110.97830699400618,68.0
20200104,15,PM2.5,102.39999999999996,102.39999999999996,126.0,116.0,119.0,66.0,102.39999999999996,85.0
20200104,16,PM2.5,97.0,105.0,122.0,108.0,123.0,66.0,109.5359012337169,79.0
20200104,17,PM2.5,86.0,111.0,119.0,102.0,111.0,62.0,100.5967214214312,83.0
20200104,18,PM2.5,56.0,97.0,110.0,101.0,104.0,60.0,87.85714285714282,87.0
20200104,19,PM2.5,38.0,87.0,100.0,85.0,91.0,58.0,77.99999999999997,87.0
20200104,20,PM2.5,40.0,86.0,92.0,79.42659898883977,91.0,49.0,75.21678582884633,88.0
20200104,21,PM2.5,36.0,81.0,92.0,78.0,88.0,52.0,73.22982023541336,87.0
20200104,22,PM2.5,28.0,80.0,90.0,76.0,89.0,55.0,71.7142857142857,84.0
20200104,23,PM2.5,22.0,79.0,92.0,75.0,94.0,49.0,69.85714285714289,78.0
20200105,0,PM2.5,28.0,79.0,91.0,77.0,91.0,46.0,69.85714285714288,77.0
20200105,1,PM2.5,22.0,78.0,87.0,74.0,62.6666666666668,43.0,62.66666666666665,72.0
20200105,2,PM2.5,53.0,78.0,86.0,73.0,69.1258082996213,40.0,67.16802985643426,71.0
20200105,3,PM2.5,82.0,82.0,83.0,71.0,77.68764359386475,41.0,79.22040132982364,73.0
20200105,4,PM2.5,74.0,83.0,78.0,75.0,76.03432920012574,41.0,75.54401200400547,74.0
20200105,5,PM2.5,42.0,80.0,78.0,76.0,65.95929129072198,41.0,65.72758439109253,77.0
20200105,6,PM2.5,59.0,84.0,81.0,76.0,71.71560899034355,43.0,69.38162746501507,80.0
20200105,7,PM2.5,104.0,88.0,81.0,80.0,88.99987825993871,45.0,91.51404519855606,81.0
20200105,8,PM2.5,145.0,86.0,83.0,88.0,88.0,45.0,88.0,81.0
20200105,9,PM2.5,166.0,92.0,88.0,88.0,93.16666666666663,45.0,93.16666666666663,80.0
20200105,10,PM2.5,159.0,98.0,96.0,90.0,99.0,57.0,85.0,83.0
20200105,11,PM2.5,198.0,104.0,101.0,90.0,100.0,64.0,84.0,96.0
20200105,16,PM2.5,97.0,76.0,108.0,99.0,108.0,76.0,88.0,103.0
20200105,17,PM2.5,101.0,91.0,105.0,101.0,109.0,67.0,89.0,109.0
20200105,18,PM2.5,108.0,113.0,106.0,101.0,105.0,60.0,89.0,108.0
20200105,19,PM2.5,113.0,129.0,108.0,114.0,111.0,65.0,90.0,107.0
20200105,20,PM2.5,127.0,133.0,112.0,123.0,130.0,62.0,104.0,110.0
20200105,21,PM2.5,135.0,140.0,123.0,123.0,134.0,55.0,114.0,112.0
20200105,22,PM2.5,123.0,127.0,125.0,121.0,125.0,45.0,110.0,114.0
20200105,23,PM2.5,121.0,123.0,128.0,125.48911023678002,121.0,41.0,102.0,128.61505938641162
20200106,0,PM2.5,121.0,121.0,116.0,106.0,120.0,39.0,103.0,117.44103093070133
20200106,1,PM2.5,126.0,119.0,115.0,103.0,120.0,33.0,103.0,114.90481064304717
20200106,2,PM2.5,138.0,117.0,114.0,103.0,121.0,32.0,105.0,112.27149273434146
20200106,3,PM2.5,125.0,118.0,112.0,115.0,124.0,27.0,107.0,114.8206054894739
20200106,4,PM2.5,103.0,123.0,117.0,118.0,128.0,27.0,110.0,121.37705628748485
20200106,5,PM2.5,111.0,125.0,112.0,113.0,137.0,28.0,114.0,108.0
20200106,6,PM2.5,105.0,126.0,98.0,112.0,125.0,24.0,96.0,105.0
20200106,7,PM2.5,81.0,127.0,96.0,100.0,117.0,23.0,88.0,103.0
20200106,8,PM2.5,68.0,124.0,106.0,104.0,102.0,19.0,84.0,106.0
20200106,9,PM2.5,124.0,123.0,116.0,105.0,99.0,23.0,105.11407214958909,109.0
20200106,10,PM2.5,119.0,123.0,120.0,108.0,95.0,25.0,81.0,111.0
20200106,11,PM2.5,142.0,121.0,123.0,110.0,99.0,38.0,77.0,114.0
20200106,13,PM2.5,116.0,74.0,92.0,75.0,91.0,48.0,75.0,69.0
20200106,14,PM2.5,125.0,76.0,92.0,63.0,91.0,55.0,73.0,67.0
20200106,15,PM2.5,125.0,74.0,94.0,59.0,91.0,62.0,69.0,66.0
20200106,16,PM2.5,110.0,69.0,93.0,65.0,79.0,68.0,70.0,64.0
20200106,17,PM2.5,102.0,75.0,68.14285714285718,61.0,66.0,63.0,69.0,41.0
20200106,18,PM2.5,86.0,65.0,90.0,60.0,61.0,38.0,59.0,42.0
20200106,19,PM2.5,78.0,78.0,63.0,63.0,66.0,41.0,59.0,44.0
20200106,20,PM2.5,94.0,85.0,68.0,72.0,91.0,53.0,78.0,41.0
20200106,21,PM2.5,93.0,84.0,67.0,66.0,98.0,58.0,83.0,42.0
20200106,22,PM2.5,58.66666666666668,52.0,50.0,50.0,77.0,45.0,78.0,58.66666666666668
20200106,23,PM2.5,88.0,52.0,58.0,50.0,67.0,40.0,62.0,59.571428571428584
20200107,0,PM2.5,57.14241417170995,58.0,59.0,51.0,67.0,35.0,59.0,55.88610353104607
20200107,1,PM2.5,95.0,62.0,57.0,52.0,64.0,31.0,55.0,59.428571428571445
20200107,2,PM2.5,89.0,61.0,59.0,56.0,64.0,31.0,57.0,60.70671049224885
20200107,3,PM2.5,86.0,60.0,65.0,53.0,72.0,48.0,64.00000000000001,64.00000000000001
20200107,4,PM2.5,62.615669285221564,62.71315958005603,64.0,53.0,85.0,48.0,62.77916486016656,62.744333509436416
20200107,5,PM2.5,71.59936078088734,74.0,65.0,60.0,90.0,39.0,75.75330874360537,68.27418538969536
20200107,6,PM2.5,81.25441616677978,75.0,72.0,58.0,92.0,26.0,88.72512800649793,66.67865561791604
20200107,7,PM2.5,64.0,72.0,69.0,58.0,90.0,28.0,83.44796921805556,65.12608036015989
20200107,8,PM2.5,62.0,72.0,67.0,61.0,90.0,24.0,82.7000170424957,65.02994879100012
20200107,9,PM2.5,67.0,71.0,76.0,61.0,92.0,20.0,86.31781962778733,68.0565417320399
20200107,10,PM2.5,81.0,70.0,79.0,61.0,76.0,21.0,75.0,71.08658452083189
20200107,11,PM2.5,79.0,60.0,70.0,51.0,65.0,32.0,60.0,61.104569895200356
20200107,12,PM2.5,62.0,57.0,61.0,49.0,63.0,37.0,59.0,56.102803788176864
20200107,13,PM2.5,58.0,56.0,55.0,44.0,60.0,36.0,50.0,42.0
20200107,14,PM2.5,58.0,46.99999999999999,53.0,44.0,50.0,41.0,46.0,37.0
20200107,15,PM2.5,49.0,49.0,46.0,40.0,47.0,42.0,44.0,34.0
20200107,16,PM2.5,41.0,48.0,39.0,39.0,50.0,40.0,43.0,37.0
20200107,17,PM2.5,44.0,41.66666666666664,41.66666666666664,36.0,45.0,44.0,41.0,40.0
20200107,18,PM2.5,48.0,44.0,40.0,36.0,42.0,48.0,36.0,39.0
20200107,19,PM2.5,51.0,46.0,44.0,42.0,47.0,52.0,40.0,43.0
20200109,23,PM2.5,55.0,57.0,44.0,40.0,56.0,36.0,45.0,51.0
20200110,0,PM2.5,60.0,59.0,44.0,50.0,50.0,36.0,40.0,55.0
20200110,1,PM2.5,64.0,60.0,47.0,52.0,56.0,38.0,43.0,57.0
20200110,2,PM2.5,64.0,42.0,45.0,42.0,46.856234914535605,42.0,39.0,54.0
20200110,3,PM2.5,62.0,40.0,38.0,34.0,43.14285714285716,41.0,42.0,45.0
20200110,4,PM2.5,54.0,43.0,36.0,36.0,61.0,35.0,44.0,40.0
20200110,5,PM2.5,50.0,46.0,36.0,32.0,55.0,37.0,41.0,42.42857142857141
20200110,6,PM2.5,49.0,51.0,32.0,29.0,45.0,34.0,36.0,39.4285714285715
20200110,7,PM2.5,41.0,46.0,25.0,31.0,54.0,26.0,38.0,37.560962675742324
20200110,8,PM2.5,33.0,41.0,34.0,32.0,30.655947751324426,20.0,29.0,38.586116970332895
20200110,9,PM2.5,27.0,38.0,32.0,26.0,28.040713182823666,14.0,28.0,37.0
20200110,10,PM2.5,28.0,34.0,27.0,26.0,25.017775760825888,10.0,24.0,44.0
20200110,11,PM2.5,40.0,32.0,27.0,28.28830472819148,26.10591683377227,11.0,24.0,36.0
20200110,12,PM2.5,44.0,33.0,26.0,30.00000000000001,30.00000000000001,27.0,21.0,29.0
20200110,13,PM2.5,25.4,28.0,23.0,25.400000000000002,25.4,24.0,21.0,31.0
20200110,14,PM2.5,23.0,29.0,26.0,7.0,19.219122364391648,17.0,23.0,28.0
20200110,15,PM2.5,27.0,27.0,29.0,8.0,20.882521394955727,18.0,25.0,24.8978327383918
20200110,16,PM2.5,34.0,25.0,23.0,8.0,22.66666666666667,25.0,21.0,22.66666666666667
20200110,17,PM2.5,34.0,28.0,26.0,9.0,20.138282556766683,32.0,23.0,23.871480036657797
20200110,18,PM2.5,26.25109481384627,32.0,27.0,11.0,25.069431341022153,36.0,25.0,24.956497930169288
20200110,19,PM2.5,36.0,35.0,29.0,13.0,26.172922188315418,36.0,30.0,28.748480110982957
20200110,20,PM2.5,42.0,37.0,30.0,16.0,40.0,35.0,34.0,25.0
20200110,21,PM2.5,45.0,38.0,33.0,19.0,46.0,37.0,38.0,32.0
20200115,18,PM2.5,54.0,33.0,39.0,35.0,42.0,5.0,41.0,37.0
20200115,19,PM2.5,56.0,35.0,41.0,40.0,44.0,9.0,42.0,37.0
20200115,20,PM2.5,59.0,38.0,45.0,43.0,49.0,15.0,44.0,39.0
20200115,21,PM2.5,57.0,37.0,47.170268995207635,46.0,54.0,17.0,52.0,37.0
20200115,22,PM2.5,54.0,41.0,47.0,48.0,57.0,23.0,56.08400805030774,39.0
20200115,23,PM2.5,56.0,38.0,47.0,50.0,56.0,22.0,55.80019328712477,43.0
20200116,0,PM2.5,55.0,43.0,48.0,48.0,53.0,25.0,53.359417273966606,43.903833898598585
20200116,1,PM2.5,57.0,45.0,51.0,50.0,57.0,26.0,55.0,46.13278398572246
20200116,2,PM2.5,60.0,43.0,55.0,50.02028951936871,51.0,20.0,48.0,48.12130319796643
20200116,3,PM2.5,65.0,42.0,56.0,50.258460612039705,52.0,17.0,50.0,47.54281497696694
20200116,4,PM2.5,64.0,43.0,54.0,51.75144662955515,57.0,17.0,55.0,46.499920351106226
20200116,5,PM2.5,63.0,43.0,56.0,51.204464475950076,53.76825105398785,14.0,55.0,47.9180124730178
20200116,6,PM2.5,64.0,46.0,45.0,48.21707346295619,53.80879954523974,12.0,56.0,43.66773011324364
20200116,7,PM2.5,62.0,45.0,44.0,47.451476966463765,53.53122419387283,7.0,56.0,42.51450245717821
20200116,8,PM2.5,58.0,43.0,43.0,45.88662061088698,51.561181017949025,6.0,54.0,41.20505136112183
20200116,9,PM2.5,55.0,43.0,44.0,46.34262791619374,51.55636291757144,7.0,54.0,41.967200745699614
20200116,10,PM2.5,57.0,48.0,50.0,50.05699473088594,51.58792452599224,8.0,52.0,48.55412229162815
20200116,11,PM2.5,47.0,44.0,45.0,43.91302184935319,42.24671489689273,11.0,41.0,45.09447184951959
20200116,12,PM2.5,42.0,30.0,40.0,36.236929170144585,37.95668261718812,16.0,39.0,33.94398766045654
20200116,13,PM2.5,45.0,29.0,35.0,34.80000000000001,34.80000000000001,20.0,45.0,34.80000000000001
20200116,14,PM2.5,46.0,33.0,34.0,36.2,36.2,23.0,45.0,36.2
20200116,15,PM2.5,39.0,32.0,31.0,33.765826622007786,33.86053579808487,24.0,41.0,33.68157791981936
20200116,16,PM2.5,39.0,35.0,29.0,33.73780869217224,33.812836083923465,25.0,39.0,33.68796796218715
20200116,17,PM2.5,36.0,34.0,30.0,30.83333333333333,24.0,29.0,32.0,30.83333333333333
20200116,18,PM2.5,30.0,39.0,27.0,29.83333333333333,23.0,32.0,28.0,29.833333333333332
20200116,19,PM2.5,33.0,40.0,28.0,32.0,28.0,30.0,33.0,31.999999999999996
20200116,20,PM2.5,34.0,33.999999999999986,32.0,33.999999999999986,33.0,33.0,38.0,33.999999999999986
20200116,21,PM2.5,39.0,37.000000000000014,34.0,37.000000000000014,36.0,38.0,38.0,37.000000000000014
20200116,22,PM2.5,42.0,38.68727028271424,35.0,38.54466887201461,38.0,41.0,39.0,38.42477611704192
20200116,23,PM2.5,45.0,40.199999999999996,35.0,40.199999999999996,40.0,42.0,39.0,40.199999999999996
20200117,0,PM2.5,48.0,39.60000000000001,34.0,39.60000000000001,38.0,42.0,36.0,39.60000000000001
20200117,1,PM2.5,73.0,46.2,33.0,46.2,42.0,41.0,42.0,46.2
20200117,2,PM2.5,73.0,45.199999999999875,32.0,45.19999999999993,54.0,37.0,45.20000000000085,30.0
20200117,3,PM2.5,74.0,51.000000000000156,39.0,51.00000000000311,64.0,35.0,62.0,32.0
20200117,4,PM2.5,81.0,51.31283332150395,42.0,52.72258364007223,66.0,18.0,63.0,31.0
20200117,5,PM2.5,78.0,55.56851395324472,54.0,57.81637592296656,72.0,26.0,68.0,32.0
20200117,6,PM2.5,54.66666666666666,54.66666666666666,54.0,74.0,73.0,27.0,68.0,32.0
20200117,7,PM2.5,52.666666666666714,52.66666666666683,56.0,66.0,69.0,25.0,66.0,34.0
20200117,8,PM2.5,61.0,66.0,51.0,64.0,66.0,24.0,60.0,44.0
20200117,9,PM2.5,59.0,65.0,65.0,65.0,67.0,24.0,56.0,50.0
20200118,18,PM2.5,68.0,75.0,72.0,38.0,81.0,27.0,68.0,69.0
20200118,19,PM2.5,67.0,80.0,76.0,32.0,79.0,27.0,72.0,78.0
20200118,20,PM2.5,71.0,88.0,75.0,44.0,77.0,17.0,68.0,77.0
20200118,21,PM2.5,78.0,85.0,71.0,49.0,72.0,12.0,67.0,84.0
20200118,22,PM2.5,56.438334642501616,78.0,74.0,51.0,67.0,13.0,60.0,79.0
20200118,23,PM2.5,98.0,68.0,72.0,45.0,66.0,15.0,65.0,78.0
20200119,0,PM2.5,106.0,59.0,83.0,53.0,72.0,16.0,72.0,78.0
20200119,1,PM2.5,105.0,59.0,92.0,71.0,74.0,21.0,74.0,75.0
20200119,2,PM2.5,98.0,70.0,88.0,79.0,75.0,24.0,76.0,77.0
20200119,3,PM2.5,95.0,71.0,84.57199206425545,85.0,81.0,24.0,84.63988248670807,77.0
20200119,4,PM2.5,99.0,71.0,72.0,93.0,87.0,24.0,81.0,72.0
20200119,5,PM2.5,99.0,81.0,75.60908385105847,81.0,83.0,22.0,78.0,63.0
20200119,6,PM2.5,91.0,78.0,74.29084506235571,80.0,88.0,23.0,78.0,56.0
20200119,7,PM2.5,86.0,76.0,71.0,79.0,87.0,23.0,76.0,72.61050108545435
20200119,8,PM2.5,84.0,76.0,68.0,79.0,74.62859882435205,22.0,72.0,73.33161396171722
20200119,9,PM2.5,84.0,76.0,69.0,82.0,79.0,21.0,70.0,73.97803934339656
20200119,10,PM2.5,77.0,74.0,69.0,85.0,78.0,21.0,67.0,74.25643547636133
20200119,11,PM2.5,52.0,69.0,62.0,82.0,63.0,22.0,59.0,71.53429477120194
20200119,12,PM2.5,38.0,36.0,52.0,47.0,46.0,23.0,41.0,44.469448023913
20200119,13,PM2.5,27.0,33.0,32.0,24.0,35.0,27.0,38.0,20.0
20200119,14,PM2.5,26.0,26.0,29.0,13.0,25.0,28.0,32.0,23.0
20200122,13,PM2.5,109.0,123.0,125.0,115.0,115.0,72.0,121.0,90.0
20200122,14,PM2.5,111.0,122.0,123.0,116.0,114.0,75.0,118.0,82.0
20200122,15,PM2.5,107.0,114.0,114.0,110.0,111.0,74.0,112.0,82.0
20200122,16,PM2.5,101.0,105.0,102.0,104.0,112.0,75.0,108.0,78.0
20200122,17,PM2.5,101.0,108.0,94.0,106.0,103.0,80.0,100.0,79.0
20200122,18,PM2.5,96.0,105.0,95.0,109.0,97.0,88.0,96.0,81.0
20200122,19,PM2.5,96.0,101.0,93.0,108.0,98.0,89.0,97.0,81.0
20200122,20,PM2.5,100.0,98.0,93.0,105.0,100.0,85.0,101.0,96.92764253437952
20200122,21,PM2.5,103.0,99.0,99.0,97.0,103.0,96.0,102.0,93.0
20200122,22,PM2.5,120.0,108.0,100.0,105.0,109.0,84.0,105.0,98.0
20200122,23,PM2.5,136.0,108.0,104.0,104.0,108.41142064596568,82.0,116.0,104.0
20200123,0,PM2.5,139.0,124.0,110.0,109.0,126.30643797372814,71.0,132.0,102.0
20200123,1,PM2.5,135.0,158.0,126.0,147.0,136.83172214526513,51.0,135.0,102.0
20200123,2,PM2.5,141.0,158.0,135.0,131.0,140.66710349060585,68.0,141.0,99.0
20200123,3,PM2.5,152.0,149.0,158.0,110.0,141.93570222017863,73.0,163.0,112.0
20200123,4,PM2.5,136.0,164.0,152.0,151.0,159.0,75.0,155.0,122.0
20200123,5,PM2.5,118.0,156.0,129.0,140.0,145.0,72.0,136.0,122.0
20200123,6,PM2.5,114.0,149.0,123.0,123.0,125.0,74.0,109.0,116.0
20200123,7,PM2.5,106.0,120.0,107.0,118.0,93.0,78.0,84.0,112.0
20200123,8,PM2.5,94.0,137.0,101.11908109129412,109.0,88.0,71.0,81.0,112.0
20200123,9,PM2.5,92.0,140.0,110.0,132.0,84.0,65.0,77.0,108.0
20200123,10,PM2.5,102.14285714285708,138.0,97.0,136.0,82.0,73.0,80.0,109.0
20200123,11,PM2.5,98.82295069284643,134.0,88.0,129.0,87.0,71.0,82.0,110.0
20200123,12,PM2.5,92.18099798361109,132.0,86.0,118.0,96.92534501129276,65.0,74.0,113.0
20200123,13,PM2.5,100.61871541982363,141.0,91.0,132.0,103.84075972869351,72.0,69.0,122.0
20200123,14,PM2.5,110.60000000000002,148.0,110.60000000000002,137.0,110.60000000000002,78.0,75.0,115.0
20200123,15,PM2.5,111.16666666666657,143.0,122.0,134.0,111.16666666666669,80.0,77.0,111.0
20200123,16,PM2.5,101.88470335664495,126.0,104.0,119.0,103.14836281013973,79.0,85.0,104.0
20200123,17,PM2.5,91.74474590918854,110.4659698111719,96.0,111.0,97.80794875138507,80.0,92.0,117.0
20200123,18,PM2.5,98.31924982192507,137.0,102.0,112.0,103.1990415408082,78.0,91.0,127.0
20200123,19,PM2.5,99.53579752020495,147.0,100.0,119.0,105.86197323930476,72.0,93.0,126.0
20200123,20,PM2.5,98.98717328728458,141.1921303073703,103.0,141.0,115.08987798535851,51.0,104.0,153.0
20200123,21,PM2.5,110.04478413185977,167.0,111.0,148.0,125.65427238084231,48.0,114.0,155.0
20200123,22,PM2.5,118.17833468001434,180.0,125.0,149.0,131.7172857256319,55.0,121.0,159.0
20200123,23,PM2.5,114.6571108575807,188.0,117.0,141.83807167244888,126.67387714931616,52.0,113.0,160.0
20200124,0,PM2.5,108.37454609599752,154.0,119.0,133.0,120.9968951257194,47.0,114.0,150.0
20200124,1,PM2.5,110.34846995228271,136.0,122.0,121.0,121.17044701011542,41.0,121.0,154.0
20200124,2,PM2.5,105.90782145678179,135.0,118.0,106.0,113.56178218046665,37.0,116.0,164.0
20200124,3,PM2.5,85.02099929252431,126.0,112.0,106.0,96.3756582286621,35.0,92.0,174.0
20200124,4,PM2.5,75.94643811102142,106.0,95.0,89.0,84.788351126877,32.0,84.0,177.0
20200124,5,PM2.5,60.14575588932307,84.0,83.0,73.0,68.08151732886724,28.0,68.0,175.0
20200124,6,PM2.5,52.301530930883715,68.0,77.0,46.0,56.32103047502393,28.0,60.0,158.0
20200124,7,PM2.5,41.730288350210834,55.0,55.0,21.0,43.86896289923897,29.0,46.0,132.0
20200124,8,PM2.5,58.399999999590975,56.0,46.0,58.40000000031908,58.39999999998216,27.0,42.0,121.0
20200124,9,PM2.5,55.19999999994631,56.0,48.0,55.200000000063426,55.20000000001412,22.0,47.0,103.0
20200124,10,PM2.5,45.614241911658496,58.0,50.0,55.35174062130511,50.823224069523604,22.0,49.0,81.0
20200124,11,PM2.5,43.0,59.0,51.0,54.430671868133565,51.31070940136188,26.0,50.0,63.0
20200124,12,PM2.5,36.0,49.0,49.0,47.49015692294985,43.70049692523791,29.0,42.0,47.0
20200124,13,PM2.5,30.0,40.0,36.0,35.65669578922262,34.34730586934311,30.0,32.0,39.0
20200124,14,PM2.5,26.0,36.0,34.0,55.0,36.28571428571429,31.0,28.0,44.0
20200124,15,PM2.5,27.0,34.0,26.0,44.0,27.0,33.0,26.0,38.0
20200124,16,PM2.5,26.0,41.0,30.0,52.0,26.0,40.0,25.0,34.0
20200124,19,PM2.5,26.0,33.0,23.0,35.0,25.0,43.0,25.0,33.0
20200124,20,PM2.5,28.0,37.0,25.0,36.0,27.0,35.0,25.0,37.0
20200124,21,PM2.5,31.0,39.0,28.0,41.0,29.0,32.0,27.0,46.0
20200124,22,PM2.5,34.0,52.0,31.0,44.0,34.0,35.0,31.0,44.0
20200124,23,PM2.5,46.0,61.0,33.0,52.0,40.0,35.0,36.0,70.0
20200125,0,PM2.5,51.0,56.0,38.0,51.0,45.0,38.0,41.0,71.0
20200125,1,PM2.5,54.0,61.0,34.0,44.0,49.0,42.0,44.0,99.0
20200125,2,PM2.5,64.0,60.0,36.0,45.0,43.0,43.0,43.0,111.0
20200125,3,PM2.5,72.0,60.65999544692636,38.0,44.0,58.43756197581548,39.0,43.0,117.0
20200125,4,PM2.5,72.0,58.878501446819534,55.560312051619064,44.0,46.0,45.0,43.0,85.0
20200125,5,PM2.5,70.0,52.81098048451922,50.811540421062354,42.0,45.0,38.0,42.0,68.0
